date,open,high,low,close,volume,dividends,stock_splits,kd_k,kd_d,bias_5,bias_10,bias_20
2024-09-09,122.63500213623048,126.23999786376952,120.08000183105467,125.54000091552734,7321500,0.0,0.0,32.4,34.67,2.8,-0.43,-1.43
2024-09-10,128.0449981689453,128.4669952392578,123.02200317382812,127.22000122070312,4896200,0.0,0.0,40.09,36.48,3.58,1.04,-0.51
2024-09-11,129.1999969482422,140.6300048828125,128.1790008544922,140.32000732421875,11056800,0.0,0.0,59.66,44.21,10.76,10.64,9.04
2024-09-12,136.32000732421875,141.3800048828125,135.6999969482422,139.17999267578125,6990600,0.0,0.0,70.34,52.92,7.14,8.55,7.59
2024-09-13,142.0,149.92999267578125,141.3699951171875,147.3699951171875,10883300,0.0,0.0,77.79,61.21,8.42,13.57,13.19
2024-09-16,143.0,143.75999450683594,136.5500030517578,138.39999389648438,9734700,0.0,0.0,74.22,65.54,-0.07,6.21,5.97
2024-09-17,140.39999389648438,142.5,136.27999877929688,136.83999633789062,5117900,0.0,0.0,70.35,67.15,-2.55,3.97,4.59
2024-09-18,137.0,143.10000610351562,136.6999969482422,138.36000061035156,6306300,0.0,0.0,69.22,67.84,-1.19,3.75,5.41
2024-09-19,144.99000549316406,147.4199981689453,140.13999938964844,140.58999633789062,7689000,0.0,0.0,69.05,68.24,0.2,4.06,6.73
2024-09-20,140.0,140.85000610351562,137.41000366210938,138.89999389648438,7362000,0.0,0.0,65.7,67.4,0.2,1.19,5.08
2024-09-23,139.9600067138672,143.60000610351562,139.8000030517578,141.72000122070312,4567100,0.0,0.0,64.55,66.45,1.75,2.04,6.97
2024-09-24,142.27999877929688,144.697998046875,139.72000122070312,143.3000030517578,4907700,0.0,0.0,60.84,64.58,1.94,1.99,7.58
2024-09-25,143.3000030517578,149.74000549316406,143.16000366210938,146.42999267578125,6406100,0.0,0.0,65.35,64.83,2.98,3.77,9.3
2024-09-26,152.0,152.38999938964844,144.0,149.16000366210938,7025500,0.0,0.0,70.21,66.63,3.65,4.96,10.36
2024-09-27,150.0,150.75,144.3000030517578,145.5800018310547,4375100,0.0,0.0,66.05,66.44,0.24,2.57,7.17
2024-09-30,140.9600067138672,145.0,140.6199951171875,143.00999450683594,4028300,0.0,0.0,57.44,63.44,-1.71,0.44,4.88
2024-10-01,142.83999633789062,144.38999938964844,135.85000610351562,136.0800018310547,6028100,0.0,0.0,38.76,55.21,-5.53,-4.38,-0.65
2024-10-02,136.61000061035156,139.3000030517578,132.8000030517578,137.02999877929688,3884400,0.0,0.0,33.04,47.82,-3.62,-3.62,-0.54
2024-10-03,136.22999572753906,141.44000244140625,136.0,138.24000549316406,3035400,0.0,0.0,31.28,42.31,-1.25,-2.61,-0.21
2024-10-04,141.1999969482422,142.0,137.60000610351562,140.5500030517578,3756700,0.0,0.0,34.04,39.55,1.13,-1.1,0.61
2024-10-07,139.47999572753906,144.88999938964844,139.11000061035156,141.33999633789062,4763700,0.0,0.0,37.22,38.78,1.94,-0.52,0.61
2024-10-08,141.55999755859375,144.25,140.8820037841797,143.60000610351562,3690500,0.0,0.0,43.19,40.25,2.46,1.05,1.63
2024-10-09,144.77000427246094,148.63999938964844,142.14999389648438,148.42999267578125,5476100,0.0,0.0,57.82,46.11,4.21,4.31,4.75
2024-10-10,146.24000549316406,152.0,145.02000427246094,149.3300018310547,4341700,0.0,0.0,67.24,53.15,3.24,4.93,5.0
2024-10-11,149.10000610351562,152.3000030517578,148.3000030517578,151.4600067138672,3399000,0.0,0.0,76.73,61.01,3.15,5.99,6.35
2024-10-14,153.10000610351562,164.16000366210938,153.10000610351562,161.82000732421875,9073300,0.0,0.0,82.0,68.01,7.22,11.76,12.7
2024-10-15,160.0,160.6199951171875,147.0,150.6699981689453,9584300,0.0,0.0,72.03,69.35,-1.1,3.02,4.43
2024-10-16,154.0,155.1999969482422,151.29400634765625,152.5,5052100,0.0,0.0,66.72,68.47,-0.43,3.18,5.18
2024-10-17,157.7100067138672,158.8000030517578,154.08999633789062,154.60000610351562,5960000,0.0,0.0,65.09,67.35,0.25,3.46,6.12
2024-10-18,155.56500244140625,155.74000549316406,151.9600067138672,153.02999877929688,3404400,0.0,0.0,60.79,65.16,-0.97,1.56,4.53
2024-10-21,152.19500732421875,154.11300659179688,149.39999389648438,152.35000610351562,6025900,0.0,0.0,55.97,62.1,-0.18,0.38,3.69
2024-10-22,150.4600067138672,152.94000244140625,149.8300018310547,152.5800018310547,2896000,0.0,0.0,50.48,58.23,-0.28,-0.06,3.52
2024-10-23,147.8000030517578,148.44000244140625,140.6999969482422,142.41000366210938,9708800,0.0,0.0,36.08,50.85,-5.68,-6.36,-3.25
2024-10-24,143.3000030517578,143.58999633789062,138.39999389648438,141.0399932861328,5630300,0.0,0.0,27.47,43.05,-4.88,-6.75,-3.91
2024-10-25,142.0,145.55999755859375,141.5,143.75,4425000,0.0,0.0,26.34,37.48,-1.83,-4.47,-2.0
2024-10-28,145.0,152.5800018310547,144.1999969482422,150.02000427246094,5720600,0.0,0.0,36.55,37.17,2.78,0.49,2.03
2024-10-29,150.0,157.69000244140625,148.27999877929688,157.1699981689453,5317600,0.0,0.0,55.03,43.13,7.01,4.82,6.13
2024-10-30,152.5,155.47799682617188,150.47999572753906,154.39999389648438,3784800,0.0,0.0,64.34,50.2,3.43,2.84,3.65
2024-10-31,145.25999450683594,146.22999572753906,140.25,141.3000030517578,7431900,0.0,0.0,47.9,49.43,-5.38,-5.04,-5.24
2024-11-01,144.1699981689453,146.77999877929688,140.6199951171875,141.47999572753906,4716100,0.0,0.0,37.26,45.37,-4.97,-4.18,-5.15
2024-11-04,140.0,142.5,137.2899932861328,137.52999877929688,3263600,0.0,0.0,25.23,38.66,-6.04,-5.91,-7.68
2024-11-05,139.0,141.3000030517578,138.3300018310547,140.64999389648438,3635000,0.0,0.0,22.31,33.21,-1.69,-2.98,-5.49
2024-11-06,143.72999572753906,146.05999755859375,141.00999450683594,144.67999267578125,10774400,0.0,0.0,26.95,31.12,2.52,-0.36,-2.66
2024-11-07,140.0,154.64999389648438,139.50999450683594,150.64999389648438,16365100,0.0,0.0,39.8,34.01,5.35,3.07,1.31
2024-11-08,148.6999969482422,149.1199951171875,144.4199981689453,147.47999572753906,6469800,0.0,0.0,43.18,37.07,2.28,0.64,-0.69
2024-11-11,145.9499969482422,145.9499969482422,138.6999969482422,141.96499633789062,7446100,0.0,0.0,37.36,37.16,-2.15,-2.58,-3.76
2024-11-12,141.52000427246094,143.1199951171875,137.3000030517578,139.9199981689453,4307000,0.0,0.0,29.95,34.76,-3.46,-2.84,-4.8
2024-11-13,139.57000732421875,140.53500366210938,135.07000732421875,135.08999633789062,4945300,0.0,0.0,20.0,29.84,-5.55,-4.92,-7.54
2024-11-14,137.25,138.79200744628906,134.8000030517578,136.35000610351562,4069500,0.0,0.0,15.94,25.21,-2.72,-3.69,-6.09
2024-11-15,133.1699981689453,133.3000030517578,126.80999755859376,128.72999572753906,7740300,0.0,0.0,12.92,21.11,-5.63,-8.25,-10.59
2024-11-18,127.5,130.11000061035156,126.3560028076172,128.66000366210938,5706800,0.0,0.0,11.33,17.85,-3.81,-7.72,-9.9
2024-11-19,128.5,133.6999969482422,127.88999938964844,133.05999755859375,4051600,0.0,0.0,15.45,17.05,0.52,-4.04,-6.17
2024-11-20,131.02000427246094,133.77000427246094,130.0760040283203,133.6999969482422,3913500,0.0,0.0,21.05,18.39,1.21,-2.81,-5.43
2024-11-21,136.25,138.1999969482422,131.1300048828125,133.13999938964844,4127600,0.0,0.0,25.58,20.78,1.28,-1.97,-5.57
2024-11-22,132.0,136.27000427246094,131.4499969482422,135.99000549316406,3330300,0.0,0.0,36.21,25.92,2.32,0.99,-3.28
2024-11-25,138.6699981689453,142.24000549316406,138.08999633789062,139.67999267578125,4745700,0.0,0.0,52.1,34.65,3.38,3.9,-0.29
2024-11-26,139.50999450683594,140.1999969482422,135.60000610351562,136.72000122070312,2605000,0.0,0.0,56.48,41.93,0.64,1.94,-1.68
2024-11-27,134.85000610351562,135.35000610351562,129.60000610351562,133.3699951171875,5498100,0.0,0.0,52.37,45.41,-1.77,-0.43,-3.36
2024-11-29,133.0399932861328,137.27999877929688,132.58999633789062,134.2899932861328,2491300,0.0,0.0,51.57,47.46,-1.26,0.42,-2.45
2024-12-02,134.1999969482422,141.39999389648438,134.1999969482422,140.33999633789062,5504000,0.0,0.0,63.3,52.74,2.53,4.04,1.99
2024-12-03,139.5,142.3000030517578,139.44000244140625,140.3800048828125,3954600,0.0,0.0,70.49,58.66,2.45,3.17,1.91
2024-12-04,142.5,144.5399932861328,141.05999755859375,141.3000030517578,2959800,0.0,0.0,73.1,63.47,2.44,3.22,2.56
2024-12-05,140.86000061035156,142.4600067138672,137.55999755859375,137.9499969482422,4769900,0.0,0.0,67.36,64.77,-0.65,0.46,0.37
2024-12-06,138.14500427246094,142.4199981689453,136.6300048828125,140.88999938964844,3394700,0.0,0.0,70.1,66.55,0.51,2.03,2.88
2024-12-09,140.14999389648438,143.1999969482422,136.25999450683594,139.63999938964844,3491700,0.0,0.0,69.13,67.41,-0.28,0.86,2.26
2024-12-10,138.64999389648438,140.72000122070312,135.8300018310547,137.2899932861328,2826200,0.0,0.0,63.25,66.02,-1.52,-0.67,0.71
2024-12-11,137.0,144.30999755859375,136.76499938964844,143.16000366210938,4473100,0.0,0.0,71.65,67.9,2.41,3.1,4.89
2024-12-12,142.0,150.0,140.6999969482422,148.0,7250000,0.0,0.0,76.88,70.89,4.38,5.47,7.93
2024-12-13,151.50999450683594,156.39999389648438,150.9499969482422,151.91000366210938,8140400,0.0,0.0,77.31,73.03,5.49,6.91,10.15
2024-12-16,153.0,153.0,142.0399932861328,145.0,6443800,0.0,0.0,66.4,70.82,-0.05,1.72,4.52
2024-12-17,143.61000061035156,144.0,137.82000732421875,142.8000030517578,6373800,0.0,0.0,55.56,65.73,-2.31,0.0,2.42
2024-12-18,143.5,146.63999938964844,134.34500122070312,136.55999755859375,4255500,0.0,0.0,40.39,57.29,-5.73,-4.05,-2.18
2024-12-19,137.00999450683594,140.2100067138672,131.9499969482422,132.10000610351562,6153500,0.0,0.0,27.13,47.23,-6.76,-6.8,-5.32
2024-12-20,129.66000366210938,135.7899932861328,128.30299377441406,132.14999389648438,5601400,0.0,0.0,22.65,39.04,-4.05,-6.18,-5.25
2024-12-23,129.88999938964844,130.25,123.26000213623048,126.87000274658205,8531400,0.0,0.0,18.73,32.27,-5.39,-9.11,-8.74
2024-12-24,127.45999908447266,133.11000061035156,127.1999969482422,131.7899932861328,3464200,0.0,0.0,21.07,28.54,-0.08,-5.21,-4.93
2024-12-26,130.89999389648438,133.3000030517578,129.6300048828125,129.69000244140625,2520000,0.0,0.0,20.51,25.86,-0.64,-5.81,-6.21
2024-12-27,128.9949951171875,130.25999450683594,126.6999969482422,129.1999969482422,2801600,0.0,0.0,20.33,24.02,-0.57,-4.86,-6.42
2024-12-30,126.65499877929688,127.70999908447266,124.81999969482422,125.91000366210938,2719300,0.0,0.0,17.33,21.79,-2.16,-5.48,-8.53
2024-12-31,125.5199966430664,126.54000091552734,123.11000061035156,123.36000061035156,2690200,0.0,0.0,11.91,18.5,-3.62,-5.86,-9.82
2025-01-02,124.99500274658205,129.39999389648438,124.99500274658205,128.1999969482422,3747800,0.0,0.0,17.86,18.29,0.73,-1.07,-5.87
2025-01-03,129.63999938964844,141.4499969482422,129.51499938964844,141.0800018310547,7206800,0.0,0.0,44.57,27.05,8.9,8.49,3.6
2025-01-06,142.7899932861328,150.13999938964844,142.7899932861328,147.41000366210938,7056700,0.0,0.0,59.68,37.92,10.67,12.04,7.87
2025-01-07,147.83999633789062,148.4499969482422,140.1699981689453,144.3800048828125,5602800,0.0,0.0,66.02,47.29,5.47,8.73,5.52
2025-01-08,142.33999633789062,148.25,142.22999572753906,145.1999969482422,3418700,0.0,0.0,71.25,55.28,2.79,7.86,5.91
2025-01-10,140.8000030517578,141.8800048828125,138.02000427246094,140.49000549316406,3156700,0.0,0.0,68.93,59.83,-2.24,3.69,2.35
2025-01-13,137.0,138.02000427246094,134.6300048828125,137.07000732421875,3343200,0.0,0.0,63.17,60.94,-4.09,0.62,0.08
2025-01-14,139.78500366210938,143.1300048828125,138.0500030517578,140.05999755859375,3240300,0.0,0.0,63.02,61.63,-0.98,2.0,2.56
2025-01-15,143.0,148.25,142.8249969482422,147.39999389648438,4849800,0.0,0.0,71.71,64.99,3.77,5.69,8.12
2025-01-16,148.24000549316406,150.00999450683594,144.22999572753906,147.52000427246094,4353400,0.0,0.0,76.91,68.97,3.52,3.97,8.1
2025-01-17,149.1999969482422,151.60000610351562,147.77000427246094,149.25999450683594,4217300,0.0,0.0,80.01,72.65,3.46,3.66,9.12
2025-01-21,149.85000610351562,156.9709930419922,147.00999450683594,155.1999969482422,6807500,0.0,0.0,84.03,76.44,4.94,6.74,12.69
2025-01-22,160.3699951171875,182.8800048828125,159.9499969482422,179.92999267578125,27244400,0.0,0.0,87.32,80.07,15.44,21.04,28.42
2025-01-23,170.38999938964844,170.38999938964844,162.5,166.55999755859375,16494400,0.0,0.0,80.27,80.13,4.3,10.4,17.44
2025-01-24,166.5,168.7259979248047,162.4499969482422,162.52000427246094,6532400,0.0,0.0,72.78,77.68,-0.11,6.5,13.17
2025-01-27,148.89999389648438,152.27000427246094,142.3179931640625,145.9600067138672,11715400,0.0,0.0,54.4,69.92,-9.92,-4.69,1.14
2025-01-28,148.0,150.5,145.9600067138672,149.47000122070312,5572300,0.0,0.0,42.15,60.66,-7.1,-3.19,2.86
2025-01-29,150.66000366210938,151.75,145.2100067138672,147.60000610351562,2814300,0.0,0.0,32.44,51.25,-4.42,-4.86,0.94
2025-01-30,150.3000030517578,154.8800048828125,149.5,153.22999572753906,4531900,0.0,0.0,30.59,44.37,0.97,-1.6,3.82
2025-01-31,154.0,162.9600067138672,153.5500030517578,159.5500030517578,8002600,0.0,0.0,34.56,41.1,5.55,1.67,6.79
2025-02-03,153.5500030517578,159.36000061035156,152.0,155.64999389648438,4104700,0.0,0.0,33.99,38.73,1.67,-1.22,3.23
2025-02-04,157.5,163.64999389648438,155.8000030517578,162.1999969482422,5086000,0.0,0.0,46.27,41.24,4.21,2.49,6.83
2025-02-05,162.94000244140625,173.9499969482422,162.5,173.25999450683594,13248400,0.0,0.0,63.45,48.65,7.76,9.94,13.15
2025-02-06,162.0,170.4499969482422,158.6999969482422,167.47000122070312,11885900,0.0,0.0,68.81,55.37,2.35,6.2,8.55
2025-02-07,166.5,170.73599243164062,160.8699951171875,162.50999450683594,5915100,0.0,0.0,65.94,58.89,-1.04,3.06,4.75
2025-02-10,162.9550018310547,163.39999389648438,158.5800018310547,160.83999633789062,3443500,0.0,0.0,62.09,59.96,-2.67,1.04,2.99
2025-02-11,160.07000732421875,163.11000061035156,157.28799438476562,157.74000549316406,3108600,0.0,0.0,52.62,57.51,-4.03,-1.42,0.35
2025-02-12,155.0,157.89999389648438,154.00999450683594,155.41000366210938,3470100,0.0,0.0,40.26,51.76,-3.35,-3.34,-1.62
2025-02-13,154.97000122070312,168.38999938964844,153.8000030517578,164.8300018310547,11433800,0.0,0.0,46.32,49.95,2.85,1.78,3.77
2025-02-14,160.1649932861328,161.343994140625,156.1199951171875,159.5399932861328,6084800,0.0,0.0,40.38,46.76,-0.08,-1.49,0.06
2025-02-18,160.5,161.14999389648438,155.64999389648438,160.32000732421875,4809700,0.0,0.0,37.7,43.74,0.47,-1.29,0.21
2025-02-19,157.55999755859375,160.93600463867188,152.2899932861328,154.36000061035156,5228800,0.0,0.0,28.88,38.79,-2.85,-4.5,-3.49
2025-02-20,153.1999969482422,154.0500030517578,147.52999877929688,150.85000610351562,3866000,0.0,0.0,24.02,33.86,-4.51,-5.36,-4.82
2025-02-21,151.2449951171875,151.99000549316406,143.8000030517578,144.83999633789062,4917000,0.0,0.0,17.42,28.38,-5.94,-7.82,-7.98
2025-02-24,145.05499267578125,145.61199951171875,138.0500030517578,140.52999877929688,3829700,0.0,0.0,14.34,23.7,-6.43,-9.29,-10.09
2025-02-25,139.32000732421875,139.5,133.16000366210938,136.6999969482422,5786300,0.0,0.0,12.91,20.11,-6.02,-10.37,-12.28
2025-02-26,139.42999267578125,141.57000732421875,137.91000366210938,138.97000122070312,3251800,0.0,0.0,14.1,18.1,-2.39,-7.74,-10.53
2025-02-27,142.00999450683594,144.41000366210938,130.14500427246094,130.33999633789062,4799600,0.0,0.0,9.61,15.27,-5.74,-12.01,-15.61
2025-02-28,129.3000030517578,133.97999572753906,127.43000030517578,131.69000244140625,4253800,0.0,0.0,10.62,13.72,-2.92,-9.06,-14.14
2025-03-03,133.0,133.94000244140625,120.06999969482422,121.0999984741211,7356700,0.0,0.0,7.92,11.79,-8.09,-14.1,-20.04
2025-03-04,121.91000366210938,125.91000366210938,117.88999938964844,122.48999786376952,8075700,0.0,0.0,9.52,11.03,-4.99,-10.71,-18.23
2025-03-05,124.625,125.48999786376952,120.36000061035156,124.77999877929688,4601600,0.0,0.0,13.08,11.71,-1.03,-7.04,-15.65
2025-03-06,120.6999969482422,123.4000015258789,117.75,117.91999816894533,5014600,0.0,0.0,8.92,10.78,-4.59,-9.94,-18.77
2025-03-07,118.5199966430664,127.58100128173828,117.5199966430664,125.5500030517578,6537600,0.0,0.0,15.9,12.49,2.6,-2.68,-12.24
2025-03-10,120.5,121.8000030517578,114.37999725341795,116.37999725341795,7267400,0.0,0.0,12.82,12.6,-4.15,-8.07,-17.32
2025-03-11,116.0,118.5,110.25,111.48999786376952,8069200,0.0,0.0,9.76,11.65,-6.49,-10.14,-19.38
2025-03-12,116.0,117.9800033569336,112.0,112.6999969482422,5291200,0.0,0.0,9.95,11.08,-3.52,-7.2,-17.16
2025-03-13,114.0,114.77999877929688,109.9000015258789,112.0500030517578,4480700,0.0,0.0,9.61,10.59,-3.1,-6.32,-16.3
2025-03-14,115.79000091552734,118.62000274658205,115.20999908447266,117.94000244140624,4573900,0.0,0.0,21.57,14.25,3.35,-0.25,-10.33
2025-03-17,118.05999755859376,123.6999969482422,118.05500030517578,121.37000274658205,3444900,0.0,0.0,36.0,21.5,5.44,2.62,-6.36
